post_id,annotators,rationales,post_tokens,annotator_labels,text,label_counts,n_annotators,shannon_entropy,stability_bins
22312249_gab,"[{'label': 'hatespeech', 'annotator_id': 70, 'target': ['Other', 'Minority', 'Other', 'African', 'Jewish', 'Other']}, {'label': 'hatespeech', 'annotator_id': 23, 'target': ['African', 'Jewish']}, {'label': 'hatespeech', 'annotator_id': 96, 'target': ['African', 'Jewish']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]]","['who', 'cares', 'what', 'is', 'popular', 'what', 'are', 'you', '<number>', 'kikes', 'want', 'you', 'and', 'your', 'children', 'dead', 'this', 'is', 'well', 'known', 'but', 'i', 'bet', 'you', 'are', 'still', 'watching', 'nigger', 'ball', 'and', 'hollywood', 'garbage']","['hatespeech', 'hatespeech', 'hatespeech']",who cares what is popular what are you <number> kikes want you and your children dead this is well known but i bet you are still watching nigger ball and hollywood garbage,{'hatespeech': 3},3,0.0,high_agreement
25636207_gab,"[{'label': 'hatespeech', 'annotator_id': 96, 'target': ['Other']}, {'label': 'hatespeech', 'annotator_id': 23, 'target': ['Islam']}, {'label': 'hatespeech', 'annotator_id': 25, 'target': ['Islam']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['i', 'fell', 'for', 'the', 'great', 'white', 'hope', 'rhetoric', 'my', 'bad', 'he', 'better', 'than', 'obama', 'and', 'bush', 'et', 'all', 'idgaf', 'still', 'a', 'slimy', 'politician', 'piece', 'of', 'shit', 'also', 'dgaf', 'about', 'muzzies', 'and', 'kikes', 'i', 'do', 'not', 'want', 'american', 'lives', 'or', 'dollars', 'spent', 'on', 'any', 'of', 'those', 'fucking', 'parasites']","['hatespeech', 'hatespeech', 'hatespeech']",i fell for the great white hope rhetoric my bad he better than obama and bush et all idgaf still a slimy politician piece of shit also dgaf about muzzies and kikes i do not want american lives or dollars spent on any of those fucking parasites,{'hatespeech': 3},3,0.0,high_agreement
1178835957845544960_twitter,"[{'label': 'normal', 'annotator_id': 3, 'target': ['None']}, {'label': 'normal', 'annotator_id': 30, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['Homosexual']}]",[],"['when', 'i', 'say', 'i', 'only', 'like', 'seven', '<number>', 'men', 'i', 'mean', 'i', 'only', 'love', 'seven', '<number>', 'men', 'bc', 'im', 'fucking', 'gay']","['normal', 'normal', 'normal']",when i say i only like seven <number> men i mean i only love seven <number> men bc im fucking gay,{'normal': 3},3,0.0,high_agreement
11142985_gab,"[{'label': 'hatespeech', 'annotator_id': 44, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 46, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 59, 'target': ['African']}]","[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['i', 'have', 'always', 'considered', 'that', 'nigger', 'one', 'of', 'the', 'many', 'anti', 'christ', 'saying', 'name', 'of', 'jesus', 'to', 'do', 'the', 'work', 'of', 'the', 'devil']","['hatespeech', 'hatespeech', 'hatespeech']",i have always considered that nigger one of the many anti christ saying name of jesus to do the work of the devil,{'hatespeech': 3},3,0.0,high_agreement
1750303_gab,"[{'label': 'hatespeech', 'annotator_id': 142, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 3, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['African']}]","[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['<user>', 'calling', 'someone', 'a', 'nigger', 'is', 'probably', 'the', 'douchebag', 'equivalent', 'of', 'a', 'down', 'vote', 'in', 'the', 'real', 'world', 'if', 'you', 'can', 'not', 'handle', 'the', 'downvotes', 'maybe', 'you', 'should', 'not', 'use', 'the', 'word', 'do', 'not', 'be', 'afraid', 'to', 'speak', 'freely', 'when', 'other', 'people', 'will', 'not', 'like', 'it', 'i', 'am', 'like', '<number>', 'something']","['hatespeech', 'hatespeech', 'hatespeech']",<user> calling someone a nigger is probably the douchebag equivalent of a down vote in the real world if you can not handle the downvotes maybe you should not use the word do not be afraid to speak freely when other people will not like it i am like <number> something,{'hatespeech': 3},3,0.0,high_agreement
1183859219595874305_twitter,"[{'label': 'offensive', 'annotator_id': 223, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 212, 'target': ['African']}, {'label': 'offensive', 'annotator_id': 209, 'target': ['None']}]","[[0, 0, 0, 1, 1, 0], [0, 0, 0, 1, 0, 0]]","['you', '’', 're', 'ghetto', 'stfu', '😂']","['offensive', 'offensive', 'offensive']",you ’ re ghetto stfu 😂,{'offensive': 3},3,0.0,high_agreement
1178810964390502402_twitter,"[{'label': 'normal', 'annotator_id': 21, 'target': ['None']}, {'label': 'normal', 'annotator_id': 49, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['None']}]",[],"['so', 'apparently', 'poeople', 'dont', 'like', 'it', 'when', 'you', 'say', 'you', 'want', 'to', 'kill', 'yourself', 'itd', 'true', 'though']","['normal', 'normal', 'normal']",so apparently poeople dont like it when you say you want to kill yourself itd true though,{'normal': 3},3,0.0,high_agreement
3478943_gab,"[{'label': 'offensive', 'annotator_id': 203, 'target': ['Islam']}, {'label': 'offensive', 'annotator_id': 202, 'target': ['Islam', 'Refugee']}, {'label': 'offensive', 'annotator_id': 204, 'target': ['Islam', 'Refugee']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","['<user>', 'in', '<number>', 'yrs', 'compassion', 'to', 'muslims', 'has', 'never', 'worked', 'the', 'ungrateful', 'refugees', 'and', 'terrorist', 'prove', 'it', 'still', 'has', 'not', 'changed', 'but', 'it', 'would', 'not', 'be', 'islam', 'if', 'it', 'did']","['offensive', 'offensive', 'offensive']",<user> in <number> yrs compassion to muslims has never worked the ungrateful refugees and terrorist prove it still has not changed but it would not be islam if it did,{'offensive': 3},3,0.0,high_agreement
20477640_gab,"[{'label': 'normal', 'annotator_id': 6, 'target': ['None']}, {'label': 'normal', 'annotator_id': 7, 'target': ['None']}, {'label': 'normal', 'annotator_id': 9, 'target': ['None']}]",[],"['i', 'know', 'and', 'work', 'with', 'many', 'indians', 'and', 'sikhs', 'almost', 'all', 'are', 'hard', 'working', 'polite', 'honourable', 'people', 'who', 'don', 't', 'like', 'blacks', 'jews', 'queers', 'or', 'liberals']","['normal', 'normal', 'normal']",i know and work with many indians and sikhs almost all are hard working polite honourable people who don t like blacks jews queers or liberals,{'normal': 3},3,0.0,high_agreement
10871342_gab,"[{'label': 'offensive', 'annotator_id': 229, 'target': ['Heterosexual', 'Men']}, {'label': 'offensive', 'annotator_id': 205, 'target': ['None']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['None']}]","[[0, 1, 0, 0, 1], [0, 1, 0, 0, 1]]","['the', 'retarded', 'fighting', 'the', 'retarded']","['offensive', 'offensive', 'offensive']",the retarded fighting the retarded,{'offensive': 3},3,0.0,high_agreement
5613562_gab,"[{'label': 'offensive', 'annotator_id': 233, 'target': ['African']}, {'label': 'offensive', 'annotator_id': 228, 'target': ['African']}, {'label': 'offensive', 'annotator_id': 223, 'target': ['African']}]","[[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]","['so', 'let', 'me', 'get', 'this', 'straight', 'last', 'year', 'activists', 'made', 'a', 'big', 'stink', 'about', 'no', 'blacks', 'at', 'the', 'oscars', 'and', 'this', 'year', 'an', 'all', 'black', 'cast', 'with', 'a', 'black', 'director', 'won', 'best', 'picture', 'you', 'want', 'me', 'to', 'believe', 'this', 'was', 'based', 'on', 'talent', 'maybe', 'do', 'not', 'make', 'a', 'stink']","['offensive', 'offensive', 'offensive']",so let me get this straight last year activists made a big stink about no blacks at the oscars and this year an all black cast with a black director won best picture you want me to believe this was based on talent maybe do not make a stink,{'offensive': 3},3,0.0,high_agreement
1179104396673716225_twitter,"[{'label': 'normal', 'annotator_id': 44, 'target': ['None']}, {'label': 'normal', 'annotator_id': 14, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['Women']}]",[],"['imma', 'real', 'big', 'ol', 'slut', 'for', 'spooky', 'season']","['normal', 'normal', 'normal']",imma real big ol slut for spooky season,{'normal': 3},3,0.0,high_agreement
22421440_gab,"[{'label': 'hatespeech', 'annotator_id': 23, 'target': ['Women', 'Hispanic', 'Islam', 'Homosexual']}, {'label': 'hatespeech', 'annotator_id': 24, 'target': ['Refugee', 'Islam', 'Homosexual']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Islam', 'Jewish', 'Homosexual', 'Arab', 'Asian', 'African', 'Refugee', 'Hispanic']}]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['if', 'i', 'hear', 'the', 'phrase', 'white', 'privilege', 'one', 'more', 'time', 'i', 'am', 'going', 'to', 'opt', 'to', 'come', 'back', 'in', 'my', 'next', 'life', 'as', 'a', 'black', 'hispanic', 'latino', 'illegal', 'muslim', 'jewish', 'faggot', 'feminist', 'queer', 'gay', 'lesbian', 'dike', 'transgender', 'piece', 'of', 'shit', 'in', 'other', 'words', 'everything', 'i', 'have', 'not', 'been', 'in', 'this', 'life']","['hatespeech', 'hatespeech', 'hatespeech']",if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life,{'hatespeech': 3},3,0.0,high_agreement
18418884_gab,"[{'label': 'normal', 'annotator_id': 199, 'target': ['African', 'Refugee']}, {'label': 'normal', 'annotator_id': 218, 'target': ['None']}, {'label': 'normal', 'annotator_id': 209, 'target': ['Refugee']}]",[],"['it', 'been', 'nearly', 'three', 'weeks', 'since', 'a', 'man', 'described', 'as', 'a', 'somali', 'immigrant', 'attacked', 'evenson', 'while', 'she', 'was', 'walking', 'home', 'from', 'work', 'in', 'uptown', 'minneapolis', 'slashing', 'and', 'stabbing', 'her', 'relentlessly', 'while', 'trying', 'to', 'drag', 'her', 'off', 'of', 'a', 'public', 'street']","['normal', 'normal', 'normal']",it been nearly three weeks since a man described as a somali immigrant attacked evenson while she was walking home from work in uptown minneapolis slashing and stabbing her relentlessly while trying to drag her off of a public street,{'normal': 3},3,0.0,high_agreement
25212997_gab,"[{'label': 'hatespeech', 'annotator_id': 25, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 71, 'target': ['Minority', 'Refugee', 'African', 'Nonreligious']}, {'label': 'hatespeech', 'annotator_id': 26, 'target': ['African']}]","[[0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0], [0, 0, 0, 1, 0, 0]]","['go', 'be', 'a', 'nigger', 'somewhere', 'else']","['hatespeech', 'hatespeech', 'hatespeech']",go be a nigger somewhere else,{'hatespeech': 3},3,0.0,high_agreement
1179087220613029889_twitter,"[{'label': 'normal', 'annotator_id': 10, 'target': ['None']}, {'label': 'normal', 'annotator_id': 17, 'target': ['None']}, {'label': 'normal', 'annotator_id': 30, 'target': ['None']}]",[],"['saying', 'you', 'hate', 'all', 'white', 'people', 'men', 'straights', 'is', 'not', 'funny', 'or', 'quirky', 'oh', 'my', 'god']","['normal', 'normal', 'normal']",saying you hate all white people men straights is not funny or quirky oh my god,{'normal': 3},3,0.0,high_agreement
5644239_gab,"[{'label': 'normal', 'annotator_id': 231, 'target': ['None']}, {'label': 'normal', 'annotator_id': 223, 'target': ['Men']}, {'label': 'normal', 'annotator_id': 200, 'target': ['None']}]",[],"['why', 'are', 'good', 'conservative', 'white', 'tan', 'men', 'so', 'hot', '😍', 'speakfreely']","['normal', 'normal', 'normal']",why are good conservative white tan men so hot 😍 speakfreely,{'normal': 3},3,0.0,high_agreement
22398621_gab,"[{'label': 'hatespeech', 'annotator_id': 4, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 62, 'target': ['Women', 'Homosexual']}, {'label': 'hatespeech', 'annotator_id': 9, 'target': ['Women', 'Homosexual']}]","[[1, 1, 1], [1, 1, 1], [0, 1, 1]]","['skinhead', 'dyke', 'cunt']","['hatespeech', 'hatespeech', 'hatespeech']",skinhead dyke cunt,{'hatespeech': 3},3,0.0,high_agreement
324N5FAHSXCKZ5OS68BGDFK3SBPKV0_nf_3,"[{'label': 'normal', 'annotator_id': 1, 'target': ['None']}, {'label': 'normal', 'annotator_id': 58, 'target': ['None']}, {'label': 'normal', 'annotator_id': 18, 'target': ['None']}]",[],"['we', 'have', 'been', 'much', 'better', 'than', 'brugge', 'we', 'have', 'had', 'more', 'chances', 'and', 'we', 'have', 'controlled', 'the', 'game', 'the', 'two', 'chances', 'they', 'had', 'they', 'scored', 'cuz', 'courtois', 'is', 'a', 'fucking', 'bum']","['normal', 'normal', 'normal']",we have been much better than brugge we have had more chances and we have controlled the game the two chances they had they scored cuz courtois is a fucking bum,{'normal': 3},3,0.0,high_agreement
1179095488282279937_twitter,"[{'label': 'normal', 'annotator_id': 18, 'target': ['None']}, {'label': 'normal', 'annotator_id': 9, 'target': ['None']}, {'label': 'normal', 'annotator_id': 17, 'target': ['None']}]",[],"['<user>', 'na', 'actually', 'buddhist', 'christian', 'sikh', 'jain', 'and', 'hindu', 'all', 'were', 'refugees', 'and', 'were', 'allowed', 'by', 'indian', 'government', 'so', 'they', 'are', 'living', 'here', 'legally', 'but', 'bangladeshi', 'illegal', 'immigrants', 'are', 'not', 'so', 'that', 'why', 'he', 'cleared', 'the', 'air', 'that', 'all', 'those', 'refugess', 'will', 'not', 'be', 'asked', 'to', 'leave']","['normal', 'normal', 'normal']",<user> na actually buddhist christian sikh jain and hindu all were refugees and were allowed by indian government so they are living here legally but bangladeshi illegal immigrants are not so that why he cleared the air that all those refugess will not be asked to leave,{'normal': 3},3,0.0,high_agreement
1178741533161525249_twitter,"[{'label': 'normal', 'annotator_id': 122, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['None']}, {'label': 'normal', 'annotator_id': 3, 'target': ['None']}]",[],"['a', 'nigga', 'got', 'super', 'drunk', 'and', 'walked', 'home', 'not', 'drinkin', 'till', 'vegas', 'lol']","['normal', 'normal', 'normal']",a nigga got super drunk and walked home not drinkin till vegas lol,{'normal': 3},3,0.0,high_agreement
1179105500018823169_twitter,"[{'label': 'normal', 'annotator_id': 70, 'target': ['None']}, {'label': 'normal', 'annotator_id': 1, 'target': ['None']}, {'label': 'normal', 'annotator_id': 51, 'target': ['None']}]",[],"['white', 'police', 'getting', 'charged', 'with', 'murder', 'and', 'niggas', 'is', 'dancing', 'with', 'lions', 'i', 'am', 'baffled']","['normal', 'normal', 'normal']",white police getting charged with murder and niggas is dancing with lions i am baffled,{'normal': 3},3,0.0,high_agreement
1209247794755776514_twitter,"[{'label': 'hatespeech', 'annotator_id': 247, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 199, 'target': ['Homosexual', 'African', 'Women']}, {'label': 'hatespeech', 'annotator_id': 235, 'target': ['African']}]","[[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","['fuck', 'all', 'you', 'gay', 'bitches', 'that', 'are', 'gonna', 'buy', 'the', 'codename', 'elf', 'bundle', 'kys', 'niggers']","['hatespeech', 'hatespeech', 'hatespeech']",fuck all you gay bitches that are gonna buy the codename elf bundle kys niggers,{'hatespeech': 3},3,0.0,high_agreement
20869024_gab,"[{'label': 'offensive', 'annotator_id': 204, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 207, 'target': ['Other']}, {'label': 'offensive', 'annotator_id': 203, 'target': ['Other']}]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['the', 'shitlibs', 'are', 'clinging', 'to', 'a', 'grain', 'of', 'truth', 'when', 'they', 'bitch', 'about', 'corporate', 'speech', 'it', 'just', 'turns', 'out', 'that', 'all', 'the', 'corporations', 'promote', 'degeneracy', 'leftism', 'anti', 'whiteness', 'etc', 'etc', 'too', 'bad', 'they', 'can', 'not', 'make', 'the', 'connections']","['offensive', 'offensive', 'offensive']",the shitlibs are clinging to a grain of truth when they bitch about corporate speech it just turns out that all the corporations promote degeneracy leftism anti whiteness etc etc too bad they can not make the connections,{'offensive': 3},3,0.0,high_agreement
15236599_gab,"[{'label': 'hatespeech', 'annotator_id': 81, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 46, 'target': ['African']}, {'label': 'hatespeech', 'annotator_id': 57, 'target': ['African']}]","[[0, 0, 0, 1, 0, 1, 1, 1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1, 1, 1, 1]]","['one', 'day', 'a', 'nigger', 'will', 'blow', 'your', 'brains', 'out']","['hatespeech', 'hatespeech', 'hatespeech']",one day a nigger will blow your brains out,{'hatespeech': 3},3,0.0,high_agreement
1178518008366604291_twitter,"[{'label': 'normal', 'annotator_id': 209, 'target': ['Other']}, {'label': 'normal', 'annotator_id': 203, 'target': ['Other']}, {'label': 'normal', 'annotator_id': 222, 'target': ['None']}]",[],"['sometimes', 'i', 'purposely', 'type', 'with', 'shitty', 'english', 'to', 'make', 'grammar', 'nazi', '’', 'triggered']","['normal', 'normal', 'normal']",sometimes i purposely type with shitty english to make grammar nazi ’ triggered,{'normal': 3},3,0.0,high_agreement
24656359_gab,"[{'label': 'hatespeech', 'annotator_id': 89, 'target': ['Homosexual']}, {'label': 'hatespeech', 'annotator_id': 4, 'target': ['Jewish', 'Homosexual']}, {'label': 'hatespeech', 'annotator_id': 1, 'target': ['Jewish']}]","[[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","['you', 'are', 'a', 'nobody', 'kike', 'faggot', 'delta', 'male', 'emo', 'bitch', 'who', 'gives', 'a', 'fuck', 'enough', 'about', 'you', 'to', 'even', 'try', 'no', 'one', 'fucking', 'twat']","['hatespeech', 'hatespeech', 'hatespeech']",you are a nobody kike faggot delta male emo bitch who gives a fuck enough about you to even try no one fucking twat,{'hatespeech': 3},3,0.0,high_agreement
1179035770763403266_twitter,"[{'label': 'normal', 'annotator_id': 44, 'target': ['None']}, {'label': 'normal', 'annotator_id': 39, 'target': ['None']}, {'label': 'normal', 'annotator_id': 4, 'target': ['None']}]",[],"['they', 'all', 'look', 'good', 'in', 'mugler', 'with', 'their', 'yeezy', 'heels', 'on', 'no', 'cappity']","['normal', 'normal', 'normal']",they all look good in mugler with their yeezy heels on no cappity,{'normal': 3},3,0.0,high_agreement
