query_id,text
1178757488914681857_twitter,<user> <user> <user> <user> <user> indeed i wonder what kind of misogyny does she think woc and homosexual women face thats different from white women are not we all discriminated because of being female or is it something else 🤔
1172924606220517377_twitter,<user> <user> jews and the stupid holocaust myth
23202591_gab,😂 altright is a joke and they dare to make fun of conservatives ha good luck killing eachother trying to be the top nazi ya bunch a retards 😂
1204572282443780096_twitter,<user> <user> rue <number> is the ghetto
1766534_gab,i m just gonna post porn and laugh at nigger jokes that <user> posts because trolls need love too shitposting internet trolls put trump in the white house lest we forget
6700335_gab,unnecessaryconfessions obama i hire women because they are big fat blabbermouths evelynfarkas susanrice
1105848780732153856_twitter,why are these white women being picked on 🙄
1115411612863729666_twitter,oh hush rt <user> sliding in dms in this economy whew child the ghetto
1179075212505075713_twitter,<user> the same people that give women are hard time for abortion are the same people that hate homosexuals
1178302419547107329_twitter,some of you are allowing your white friends to call you my nigger and trust me it really shows
14357997_gab,shalom aussie goyim my name is gladys berejiklian i call myself an armenian but in fact i am a ratfaced kike looking to implement communism in your country do you like my gallah beak
1178687316581240834_twitter,<user> <user> it depends like i have been with all kinds of white boys but i dated this one basketball player he was fine as hell <number> one of them white boys who hung around niggas all the time that was some elite dick
1178769506371538944_twitter,spraying a shopping cart worth of aerosol cans in the air to own the faggots
17033926_gab,fuck congress he should be dictator the jews would run scared shitless to mexico
25681656_gab,fucking kike loving magapedes kys you sniveling faggots
1178830793545781249_twitter,<user> <user> <user> lord almighty thank you for the peace that comes when a predator feels your wrath very historic indeed no other african american comedian has raped a lesbian to expose his serial rapist past and expose the enablers who praise the false idol he in prison praise jesus 🙏
1178539535048814592_twitter,fucking children get raped is it their fault how the fuck is it ever the victims fault
1179104863101304832_twitter,can yall dusty niggers engage im bout to start following the yts bc at least they gimme some ❤
19590544_gab,oh absolutely kelly the nigger is worthless a slur is needed to let them know what their proper place is the nigger wants us dead any white that does not understand this is doomed
1179046103477575680_twitter,<user> girl like tf lol them white hoes was better
1188922877036388352_twitter,jodeci blackstreet do not belong in the same sentence
1084123535914586112_twitter,ino the type of bad bitch who would smack sasuke randomly
1081024633149698053_twitter,i am sorry if this upsets someone but honestly to whoever started the leaks 🖕 🏻 we support toni storm
17397697_gab,how many in percentage form jews niggers mexicans muzzies or dot heads vote for less government intrusion and less government services
1178899821392023552_twitter,<user> yeah that was dope
12977068_gab,this is a confirmed kike demanding you click on it kikey unsecured link this allows the kike to view personally identifiable info on you entirely unsecured demand https boycott niger jewess
22799173_gab,so just asians now right
15413395_gab,white women please take you heads out from your butts i do not want to be raped by shitskins stop welcoming them for god sake
1144441414891311105_twitter,its the summer time so niggas are going to disrespect their boys just to catch a body
24873800_gab,goes against the kike narrative goy
1197581325600989185_twitter,<user> he ’ not a nazi
1160604827275206663_twitter,i ’ m not gonna promote anything of mine free palestine 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 🇵 🇸 and eid mubarak to all my muslim brothers and sisters ❤ ️ 🕌 🌙
1253407478290628609_twitter,<user> i ’ m in the ghetto rama da dan
1125728703743324160_twitter,<user> i like u becoz u r a beautiful girl muslimah ⚘ ⚘ ⚘
17524246_gab,i am happy once the last kike hangs from a tree
25691638_gab,we will see there best i can figure is if we cut those dick mutilators adrift then dune coons would not fuck w us no more esp cuz they ain t gawt no navy
